idMovie,idActor,characterName
57289,1319,RqZENOL3ZqZc6w3av8jB
30162,1879,CvuqaN0a51QIVUx8kDAt
83806,576,9L9asWD25UnSI7JpxC9O
15276,651,ydzumuGbB5rE0eQxifM3
34642,474,j8JeGGOs5zlSbS1jHuRN
67290,835,XZzwtPnToVy2nv91CTCU
33324,937,PIdLEYZKj8EL9zXqBCrs
87552,897,1TryaV7dWcaNT8mMwwjU
93494,1298,N2to02dEuPomRkTP6Ztn
43994,980,4NB8XXw9Wuumr5EUEFZU
79912,1775,w8aaC8UpJlOGADG4GlvE
41260,1533,SWnsxeXWHknppA5LbHXB
50740,908,0TKUY7JFB5BC3Z47At8X
16928,904,3jqTS6US3S9ow9AG3UGq
86224,216,0tCwuRZdNktki4LTYDTt
40737,962,XWefOpAcBSdgaDZe3ufi
32694,272,Ruo1AoEhQRrPWGuESOS2
88980,1686,7cUqsuG66U1uCEFdGkZ4
42827,1707,7tf6wLwBblfNvtSacA8v
50416,1453,gKLslEdkBpYXSsnTED7c
56057,1431,1VA23bRTbR97fZ8fHewT
14388,936,awx3IUhthbkTmKGaZZTy
65055,355,OhqKlcRwBN7iggPx6MlF
9819,496,snoVPkPT8OOs8EFQx1Cb
6519,1670,KJFIX2XQ1h9gqJKNm5Tn
32513,1726,i9Xtx7tusZLmFd8hKpRY
5102,412,IAO9PSfbhdd3Tlrh65IH
92145,1268,5jnu0rHnr8DLFrI6efWr
14023,1776,HLKvELPoXZySgK76xBpu
86966,1427,MB7WF6CPzUP66eIFFYlb
85276,233,efPTjLSqCbnjlfD1vVCY
92776,1267,HvLwBipz5lyBc8SuqJ3n
19306,156,XqiVbmdPeLYb2xqlT3PC
80491,1343,ytk48rGdreMZl1cRRw1i
77768,1760,hg32sN6UzXboFIpj1iEv
40610,1416,sCJE0gKge7roPmkklMSB
3188,1514,IR6acMHc39jWrWN57HbS
23517,1110,aJb0bx4Ir8hA0t1rxzvY
70812,257,XYC4HwziE0nUcoV4AJZl
10943,1474,FB4oaFlKGeuZYAP2qk6I
36607,188,N8NOgjTcbogPa1b0QQdF
1572,1890,5tzuYAsGhYhhQFS1B55T
74924,1430,OO9OZNskB7e00tT9eVs8
15146,1900,F1ouIYfJEgqRAzyJQx2X
40145,875,BlSJngRD9TlY3f1S8Zmj
23735,437,BkqZCkJn7ZeY8INVTBVi
51932,907,nTnUx2aPLfqndfqaFRYd
96787,722,Aq9KRE952rpWp0mKE7fT
55189,1928,LTuBm0OpF8s6zWG81dq3
48698,966,xb9yOB96quKVI0DY9Sx5
18142,610,vOwYK4EC7xdMDLNl6oyW
19478,447,4B4kSJczDZunzmRaFEXV
34718,1229,7Nk8yNvsyeq42jvrgG5a
27607,521,t3QEKEhAERcsovqjqvp0
87025,581,TdR8ekZoNFEvGkmFoUyC
31698,198,AQytJgaM9FXRfqTpQIBG
20827,1708,vPBhUsLUPierfQY1Dbp1
90840,1247,TiMG5wkQd6aUB9nf1Zjn
34196,1027,tT6F0oIOtGZHHKobi8O9
49989,613,9e5ihFxSC6i4n2XHTVFg
3046,31,XSJjzYfq5zNb4vqQMHh1
11265,129,oON4RctLRWLOFWcl7Ask
1656,1097,rFnqu2gmIc8IMog2xQmR
54877,1372,7xxfQ7JPDVeeX3AmiHpZ
37850,991,kEf2M17QdigDQp5RnMX9
12621,1509,NjqyEYp85pBNAC3W5PoT
88433,707,g42PByZdMy1SHjWhegk3
85997,1849,oBleUqku6cC8Ovm9MZDk
62765,1649,cB1UIBwRyr54xVLEpd1g
33310,1109,Bf4gV9xBpUfWfrPeOI6Z
57895,1619,cjqgsSxJAej1CR38Miye
27712,1291,E1uWT6erANOBGFZTgCME
74925,409,A33TkQpgVuG1VYMrGA9B
24655,0,QMjWcHAzQUF1fWKfV8Zc
67467,744,uwNDDx56a65sFMkKjrDV
44614,970,DKCRcJuhDexSwsZmmYIO
83403,547,FIYB3dp9LFRPL3sm0aZA
17523,688,dWlMPG2qnVHYo4fkRRqj
48421,1672,N9wrYHrCXph0ZTzFjYil
2244,961,m4YmjnCjqgrDwBAfOTcE
61563,294,L4g8kfikSNkM9gSN5UIY
76351,1031,SpQqursfolP1QzhxQvok
82861,644,UQqHcBgaZjoevlfCPaAH
43003,696,kJajrHpSG8y9sfBfvDkP
22055,979,c9lu4KlMMO2tonXdOyKo
5810,1666,VrMEJO1vGbonbHd9dkAv
346,489,PMwsJZuSb495ry9I9k5a
62680,753,kp4KGNsimYdKY4gefg9D
2456,1534,rSptMs81ynpJgZK4T1pm
94526,1754,5aR0KaHHyNXTGNRBNcer
24153,1474,X4Ry563J5Uz87QkVmVzh
74765,177,yggJGwWCtnjGEPY6InWU
10961,1033,VCCb9ZGHQnC5wh6xCwh1
8541,1720,vzScI9shiB1Tekb9XECo
12403,1002,AY0Yr117Qa8NYrbGTglZ
21557,225,qjxJIO3Tq4UzMSlXHodC
72351,529,FN29poswXNMRuZ8tLJot
30149,1754,wwffbZ37y2MivGVUAoqD
97305,675,yENawYwq7ejuHkIh4qZb
45817,167,TFueH2Nn9y4Ca4kEeonu
36504,61,KpIR4Ak6jBLJ9ct5jWsF
35471,715,KnGVQR2Aaz8P9PP52eEK
37777,1432,DAxbEotrc0Van62oOvIm
50304,1520,2PKQYDzbQ08Ei3WYommF
24104,319,FVDaCdXXDo0GtEjrH999
78352,1458,43Yp6nh13xcLf1tqDWLI
47222,1069,OKZjwxtzx52SMJ6akz8b
46350,1886,9jK7lnJwRFVnYLsrdUtO
13868,821,YJ4tcsHol6jxlloNqnkA
26401,1923,g82tDv3MtIWfqP21qNFS
95979,12,O2j3fXlnrftNWCnKFsvI
96915,1955,22di3ABTkrTRaEy2i5rY
41214,1390,7NXq3RarfyZNPnYE9Zxw
51692,372,SdrPyCpyxTl3Wk2hxNjl
80656,468,mfytcec0d0pegMlFw5rZ
1398,1052,pbACnk8R8IFCvDi75Qb5
80730,1802,yH2KUjSIvvXYhQA0llgd
63902,1182,uuFCMIbcF7ctJMPmGeAz
29551,201,xsSdGr3gFFNIx4y4hWJ7
48943,1443,JgT49LZPOy5wKNB7GKbz
77450,1907,Gt22OpEOLyNZorosV0qT
63,1048,fLCbjYxxtjGF7w4VjgxX
63658,707,98bgtEjER85HzQvrOVp1
64143,12,F7zH6hS70OybC1qS5vhe
14809,1423,BjZRZ7lRSZM3XhbFtllJ
35811,414,lMKRdpTRPrRQLMUcoWgS
80853,336,AadgwPqveGwf1JYo3g5y
99146,434,KECiyGr7OGliCyMTCwDV
44173,1827,neOouTfGjEIM42z8cnu0
93914,529,6t5pPiMNGrm4W0zqQR5v
55699,943,54VH2usN8ANashbObXYr
39973,1513,ous1ivnDizK6nQeyTRMQ
39938,1139,l9zWoB1vmLFyAfTvZtyT
41584,1065,Ljb26YRmKzhXA3ITPoFA
91182,188,qzPU08DU5OcVekn5vV0J
39642,960,Q1eHsjevUn7UvRJkUYCg
77613,1845,PIM1cawc0isdjLKpztsi
9626,1750,i4y86Khf2otF9ta81BwD
72363,1696,2xkX9BdUvO0mWHZ7SxEs
23941,1365,SpgWG5GaBZnDsArdOnPg
19435,383,J98UkUktdRpNfzMFd0Z9
95672,471,k3JZZrkLdqKyFqUO80W7
30545,878,VUqZeOISefTQe0gW7d7T
53276,532,EmwSyjM4cjjzpU3CPL40
82317,123,yvgLQOovg5XKIlMANGvd
99490,348,5KrrhuTiQnDksgXnPa2d
83664,1158,Mf8RVqOH6RpPjxU8vxaJ
47015,165,C4OOaV8YgZ6AJjO4bpWO
18891,1621,KjKS9TIqngnyuoZQthLj
41410,1303,Je3TktQei3WXlK1SsIJf
13294,666,0YgtDFArshck8Rh8UNQW
76181,729,799JnjGX4tDxDBR9xUyf
40536,1905,acdB6EDXTBcESYkQuNTW
16436,444,rfgTF7wxrjLdhX2WEDXj
61391,1979,buKJqJbSU9ZZ20OBxSOl
99322,1542,11kOMdzuhxLBV6eFVOMW
10051,958,SiXpGg2KBhwX4YNNwu6W
28415,419,dem8TaScz0kazzzNSCOP
70616,497,98HUCUoNEIRwuU7MLaGI
50296,755,lc4xId5TbeaHXXqhlOyY
52357,1114,S2LNakLngLmYM07v1euV
99920,1376,LgZgtA5fl4hZ4m45Narf
59711,1383,LkzH6geM3iawfqvOTt3I
8983,399,VoiNhnlNorw1I1DFNxjB
13293,1934,Uuuub6MAnc67oOrPXXWF
35532,1335,jIpXLOimATeB9xb3XBpl
27511,174,DCxajUcmroDPe11zhEDC
64483,228,w0dTBTHegsQzlt3Jznav
98026,728,OmYLTr3glmMOpSk6qpki
46202,560,MrBBkThIjpIuNb6I52GF
48293,1248,rTX2gfr3fj6oDj8ngfvW
18934,437,hhquOX9wCMBbrD7z3EjP
76851,1033,dVyHviRFaJ8RTGZ6bddR
34086,217,XtthLx8GigRMsS1vKMdK
35859,671,1XuerJCGOj4xu5rU30Yr
34599,1830,LsN39YvOEUrllPtJdG6S
93090,491,DPDVVoxX68mXL0j78FGE
35772,1161,HbDWDeuoDXZEUUaRYilX
29951,816,MonzgoqRdlxIIoq0PCwU
47647,918,tYXoLUNcBuVE7F5zGLcq
7499,984,8KY7tubi3u4Fdx4aCb2V
88046,465,iG3bQ1Sq2Oen6fUMcjJ0
60971,10,PrVKnIMRnvsSIpYQ8ClW
33903,779,eI3EuMenWDZfwCbpx95b
30002,1088,bDzZ9cLPTwtFl1qQvDtp
38876,1809,RLKs9mHaaptgUBz6YOaT
94747,1102,JtmNIBe5MF5uFrk6epmx
74661,539,rpC0vFrr4eignR1fcv76
27568,1903,tBCb7EJv2rMV0UDX3hpm
80136,778,1fPhj1FEqmZ3C6PVDEJu
57155,873,S11Ho8SyNjrYUtgcB3zp
38545,633,aFFV5NxOZT6f2Cf1kb4N
18901,581,MOXOJjuhWX3Yal5xQJ4s
13927,930,mFdxSGKwjUcsNG3xDtge
36495,1100,MdwnUgEasHmo5Gkl8mKB
23200,566,GzJKVijASmfSVFP9poxt
46481,96,ycGsP9Ahstn4V2otVrh2
33070,607,a1ctHaZUv4Cc0CyHJc3P
5398,1135,ddic42AKG3Jf6bOxb27n
48342,302,wRz1VubCQSTa7Yk9cAOw
71367,365,Btpc5aMAFvPjEXJbnIpg
50890,571,TjBiTbOtrXHTu2gHgBMX
18905,209,hcMNVRyQ1Ay1oTJALNVo
44088,1785,coSrZwqg31KiKdLjZhS8
33932,1917,OaUmuLxaYnyfknWJn3hc
5608,1186,9zprQwSOBLPjFuJAOA6Z
41309,73,37dbzZ49HOqmTe8Ch78t
30169,1135,v0GSCsRQCNaFgtbSegTp
14129,859,X5n0RZtyqQkedBiFFy6Q
61960,823,qGHJI7NWVzPYzMM6mQw0
94457,471,S6Eu5ZUDWbQJ5ZcwdXP6
11355,1255,5kzPK2rK8l3qJMCTogKT
12130,6,ROY1kh5Hl3tyqXdWDJEy
55475,921,WWjHFi8X9WgUhPQjX9dF
63986,77,DkGmDlHEjSvyYr0TKqCS
26104,592,uAxH1Bar45z9eS7MxDBy
43409,1140,jvOlMDGjNlnIrqJOxeNP
84732,152,6n9h3q6VdbJJeG9bdMJX
66243,1105,U5N8RaDH3YzyLMMJx6h0
97755,315,JzM32A4jOCKeRjX4FejN
42639,997,DvF7AgWYYxcNxq9Uns4a
8994,107,fjxkdsK83dsHTdlZCKqy
39489,1874,vO5RagVdOMLJnQYi3CX4
2326,1141,ktJ0rhNA87EWVp3THXIe
5515,866,18baUa1pojaZ1Lygv5Dt
6970,1380,UzfZ7nknGxk3VQ5VXf7o
58011,1939,plubJPZhM2g61oDOib30
58181,884,BPc2glJKD9LfPUOENe9S
62280,377,iS1CrAplQui56hbiy1iR
12427,1680,gkpWCsddwTORew8md9re
60736,1513,Lj95X5pi7VTd7tEZMKPu
56055,196,nunH6Vu9F3vivp2SLTJN
92650,691,mhR1azLVg4NXHCYa55MJ
78628,964,HDKVdlYUDSrGK54zJmTa
53399,447,szPAc0snAX5GPXeR0E6D
92295,221,dx9D3SaYsW1srJPMe1pW
39712,652,80s0uPK4abUS1Owhj1Pw
16647,204,kVfUViOFyKzLiwrfOwfc
96746,791,TMC8IB7wB8LN4xouPimY
98062,1701,UUcmI1udvzDxlwPdjM4J
91622,1912,d3ApZ5WM0ke13Fafb7qb
44419,700,aaAu3SnyOf83AhrAjcOS
11928,587,9OvoWzBmgZhw4UxOzBEG
43188,1384,ZiLrLycaBjrN78lfbMiM
12745,156,NsjN3EgYr6p8QpQ3mpTj
80571,1559,qTjjL65T1ilUsIe6j4mc
56687,1529,1s7SRsGI6YghAYLyhSpB
80427,370,3PDzgb4mSZBa5IhfV96A
11259,1003,kRiyoL1yqtaRzQ3FkfEV
85605,1530,EuqzDX2Bcb4rvxbsdfmo
13186,1364,gaflRQtrfQmjFCW3gwa2
70089,889,ZeADBFNzBpwFxJF2WqKG
26322,1176,EZJvt32aouZ1Ms0Qttsi
57146,1453,zyNRYVOB34ZagxcEPw53
11179,1220,YONZqojy9G0p5E7YwAqz
7968,1065,LmgCVlbgbtFeiqyPg2B2
28728,1857,GNtFsFy75HQzwv7tuO6C
97749,833,oQamfPOxlYUt3SwAoMvf
2398,1422,oKWHperdUusZqE5aiMjf
83568,61,ZJE5of57t8UCuKai8ebq
12540,1390,S0Hkfy8BtErh4dkZwpnQ
28314,635,2F6Orl5tJNgdxoZVPPGh
31386,1712,hsCUQOCwI046TxtJLJTC
95931,645,si0CmVEmvms8vuvVEYYS
90231,1725,SGoQARZkrYEswYKN6zSW
91497,1919,xYCOlSIjNwpNdHgjmYOU
22408,120,yYyz3ozQ5jLMbWVpWLUI
53670,815,OvTm8ITMdt3E1nJ5vm9x
13519,470,Smgy6btchckUmvm8y8kz
57717,1644,3OswmwGgcS6CzPDdOc3v
7940,1221,RVtQ3qmLJzK1kcUmtN8y
26607,1329,IiIZAh4vLMm8SCi2h1oa
74924,665,byya5hBa5mUYbMUbkXu0
49255,1349,5OYbPAZ73UUFMoD1wbjS
80375,1324,D69o2OjV4aiDOGVxGFY8
35694,994,NO46bvHXNWvvSnbHk2M5
36782,301,Wai01g7NOObeU3MPsdyB
81711,1894,KlYYOmUspdq6Zupr2ObL
65279,1101,NbsqhrIa6KRlSc1V9FCt
90336,1117,bXTn5QdFe86g87IbdqYx
4489,1353,AG65KyaNqlSD4r6ybBxl
13389,977,HZ75tXtQj85O1QOuC2hI
94326,1200,sDowonzn122zqWujK67q
52393,554,fOv0T78u76pLU4zepQR8
39628,1038,ohBZyB3Vr2gQCAO9aun4
30296,1281,QUl18qpM1VB6groqXol5
21133,1206,Yg5pzUfZJqKf06Djzq2M
14597,1860,VMUTXrjni2jk6A8NIhlE
33538,142,zeRiIR8hiNfZf0wlaiPU
71825,1794,bWMzDXFLabCSxRahYsMU
21985,1485,aEcHRg5VfowoJivg1T16
62707,1983,mGnzfkrnygH7ltkrMOHu
26157,78,J1Lco44rUPZ3I8j6mE0J
57778,398,CUodUz9jsCjszEybv2YH
84883,1055,XOpqsNfHZDohyYAARecU
46401,319,qVDcukFTMJ0eC656WsIn
86799,48,HEn9gQN65ucEyj4g725X
26451,1135,8Q1uXb14I3kqPsMnzeHV
34727,548,sr4Np1MLX2PzTA9RVUeb
33835,1031,WQHJySBogrMiwfqmpD3F
4858,735,d5YKqTGlOxBeOZ0s88p3
66565,555,cKQupgmfPs0pRihdb105
60474,162,AWdpoHhkSBovnGy4rDyB
46323,1045,bcrfQZAYiGsDPjW6OUDt
65539,1843,42P2y5sPULbBKsoEocTJ
89124,847,NltkiCOo98ElXoGUnfO7
6804,1521,aQizUgjLR8RnokBrwdlk
10045,1363,d1yRU1IY0W3KLA8uDsjf
607,985,cGOS23c1wpjymKbD3UaG
77622,1660,m230C91uByJzpjgXaYWZ
16445,543,nioiTfcaIrI6UGZiksQv
8201,1477,fqrRkkPz3NjLgqX5ZUNJ
62606,789,bz9GeUrEZDggL68hJqYv
73714,680,vL1zJTj2VNb4O4qCjD7J
326,1302,7guJSiOqv4A3VDmupr9N
99165,111,vCCfWrKsO1eEC2l7JnvT
17895,1618,SaVqgXt2OQ6Ou4fhLYUO
86751,1631,yp1C8YshnL801EjMNSRI
57077,471,cD5fMZrc2dDIf6YXxgyq
84195,506,0mpXOx6m4SH4mMVl4e3F
89652,1000,aFONzQJNkno6vvocZriq
40399,888,GaeqtxlXxxfC8RZ4KQ5s
40984,1059,L6TUET0XoRbB8K0rmh17
28053,1204,QD5Kcn92PxlZVyf55XH8
8637,255,XY4uHJY9mgdsGx1CGwJZ
9142,1646,tTUdvzguAqUJUDZIDmO8
42539,1095,RKCS1tCBXQtJXRj1U4oe
70763,345,pGZdNfEIO4rf4MC02pdb
53293,1640,C1A2wzYqbpG8WLCyitnP
65195,898,UzDc2pFTW3a9cUAVPWmH
99371,864,aqrljSNwd1pnjSm5ktnz
83207,1113,ToLZXKfALfsUNrnCx5qd
12348,826,PZEIZC6ZPDhbsDwJ0MtX
64486,1635,BQhqt7CzQTyYlI62iYio
42916,436,kkuga79jXWqBqJrGyu9N
51410,855,zq2qdbjqID0uk8f2oKfE
69273,1678,4Us7KnMRYsn4RyilAWNl
17772,1491,v2ml383s3XkzNFPFtnMf
5233,590,dSaBclxoeKJ5OMNRjJ3w
17534,773,APpzN8ZT22JbF9eY27vG
96093,478,wUOpVO0dZ9y4gJnFabBF
50233,1529,2IxuwLcLdi1AKQWZAhEi
9379,1047,txOAk7Og0fScN2N7SnhH
13234,1971,U09c2vkDiSqZhefXirNT
51699,458,s9Aycdp1t494pE1aGRyF
94877,334,HcHFolqtWhiLDrlypT1B
95761,742,x0BP8yRf7C0WMQwz2jBY
37079,845,RQt712BIjs1rXBbfRQiz
60874,1100,Ej8OfckkFjGbwvKbteC9
11282,871,zvpEbFZtG9Pfyc4nRf9v
34034,1987,8ZTheebORvgeFSfNZVfi
75111,600,LQIiKh8PfjGa8mnBGoRO
75557,1561,gZHHZPCjQD3HzLF0Zghn
72258,667,wc4w2K2L1hfUVcjHfHMs
54665,1120,bhOWomewWlI13bTt2cmv
1396,80,DM5jJE9SwB3PlRS2Bijs
93064,1253,QyChdafiGsbC1tDrZTAw
71577,378,aqv3zsl5aO5K3kcywUjH
94998,1272,Ai5BTLM2Fk00lynpx4oM
41471,1729,Bk7eAUk507vXbBHko5Pz
53287,565,kMnyAuevtF4OGgYUlz9L
78736,634,idBZU3q2d6fM0Bsoc64Q
56700,1504,x7b1MT3UoeEJeKVtpQMz
41466,387,g5eRdLh8MEibsoV5diAZ
8328,878,iDoHTWI1SUjw10KEM82b
47813,40,mOjh7RT2ecVNr9n63WMh
69778,997,RkTpQQyWlwPEOPBSTs6G
38398,1311,Zk0ScW8FTBrxAo6iuoZu
89628,565,1VdY4N3CJmCr6jg5R8Gr
69219,2,nmlkE9gcv6IsyDcddI6P
32011,1561,1z9QmetO07gSMEfaTzAH
32933,987,OgTgN7pPA5O5lHm8tELh
14477,616,Uge6myGvanOS3xTZXLaR
33795,806,t6ox1HpAUWKcMDRi3UxA
98848,2,tYFzJwuIqf7qxzFxfKYY
89879,1567,wET0xPg7eqt5xwJbAo1V
34756,451,W4uCBWADLza7zqe7R4tG
23508,456,JJ7YAy2qTgT29je5FzlK
65186,205,awIBbhavxcsOgmFehgF3
36128,373,P3xxneZmKngqoYNejoaX
21340,1893,r04dR4YUXUsDe87reSHW
90577,798,XVGRy1cZInOHtQx3piAe
57325,1123,pS8PbMujv0ITdFvj81gH
13997,94,DUgQPcUz3A3xXaWuyXU2
79094,1434,HVLLMoGTZrkq1JYlJTXQ
56378,1033,dLGKAkYVx24KYPBv4Rkw
51996,1904,bPKqhMGDFUYZDkqGUp3g
98582,805,SyCEJxbQ7zmtlGqUPyUM
16632,279,fF3Rc5UKP1uuUmMSljuK
40668,1129,qgOQj1vIMMNzGV2oTzdH
60103,1112,qC279hCBriXyPBkVNKWQ
70535,1655,6C9Pjex1XGWjiLHsCXOl
36233,1725,XAiHe5ZtAFMjvtY3nleL
77307,1134,6x2Y12X6OWCdfBD1ZFWl
89199,1475,QT6e3wA6vqf15RiWdofh
64897,1432,wtDAj8uqmXWATjvhTJkF
75702,21,QJBC2BjcS73fpEVeXK9J
78156,944,pki1QTd91e8oa0mrQKpg
51425,1222,1nQfNXA0GC1q7U4fV8P2
23130,1597,Y1P8bUkLv2Uc75yY364Z
86080,867,IMFipwYciStNhSUPNktD
34014,745,oSlIHomk5F236FecxhOV
18277,379,IZ3d3fZR7tNXBgWE9Syl
36390,1053,RcAJ0FhVvYMoYmUZmsXx
968,982,ygBWSqG1xrFRomO6PSnQ
60120,1571,sOucYpOnFNJl64bhTqo3
4277,1042,WRKNCcd0B9xAYU3ZBSqn
16874,1296,Wux2dlaaiT7ONrEpC7eX
11430,1590,QZs6z57c8Lpk6OL4ZHhH
6497,1296,DNZTuMkP5CuHvfmnrlYn
59083,1326,RVgnbdPIFWQL8rlSDK1Z
754,557,bkdY41GHoeqPsznet4dc
10777,360,6bdY44VThofX52wOZNEb
49578,23,aoWSwAjN0CymQP4xA0th
93456,1663,k1ITIREe7ZeyADlPmm7d
90208,424,gbesQimgUNniu1eBJr5w
54973,1027,aSDJI1XButfwErsLG8Tt
90160,1968,fvRW6fWt8UoifG7t8vZu
94707,1586,fmRZdZaJvTOnYtW9qevv
81841,1400,NBi04CIuWdSLWS3fguCl
6124,217,deA1BhJO3TFIERaTtMFA
43266,825,BHDrTOtuInVDoGYticvC
46866,306,KD1eIhxG2DRGH7TjC6do
11311,673,Alg7akbEMtHCCcf6vQ2W
21593,1337,1tNVQkemrK7Bv6gHFvKL
43532,1662,NVZFHunborvSOE4ILlfq
81478,1262,1AWikQ8mzntllR1LDjzX
78643,446,1r9wCqrsXzgSDb1F3sAX
72954,794,oVOekW47ZcWmNJwkW2dT
20219,1100,mwfuXEYMYSq1EuqAaSP9
67684,256,ZQACInFWmhn6cNY1Brzs
99891,779,FfDWvKU1WknUWFTCu6nE
71004,1860,9PkNRKJ0ZP5dVThQOT2G
77325,1158,F3uptra0igdeWdSZf3m5
64713,1405,fOlZROZysHchOnDpILYb
7587,217,iSC8BGw3HvxritcvpU8p
77115,606,cPaqle9x0u413JlJ2lKF
68053,255,Qk8fhjgFSIhHuA54QnQP
40671,540,YCZiM2AkzlmfGny3KfVg
69846,1582,eB9l6uRzSunFDV47NL41
7204,354,8mJBGs9kCalGyPFvohBO
4058,1922,2FjDcl5gwNo9oUzAUZFb
52017,1855,JLuEeHh6mP00SWieRBzo
49844,1008,cjg68RTk5o1HTjXIOSZ6
77742,1818,dsoPsKTKQFKjulLA59JI
77989,684,PjPLM1EszH0bnDVGfPw9
40446,715,kplcItsOrirYlnXtUO97
79086,388,lALYrrOxmz8mA23N8Np3
41746,187,BUi7RI4OetxTQBh28tLv
41488,900,dlul52gVURwJsFfayKe1
38058,337,VtGhIzrCjtNhSPsXsupu
41906,1741,joy4mR53MnfNSLoEtenl
99194,1941,yEY3o1Ny0gj6sEJPI0wO
22382,859,ImCgg9SKZ4AhiiEZcl7X
38277,1494,l8h7FKWrlKzG3CfmSXUe
50411,387,THIU0ffJzuToHWsUN9lp
74310,1542,X6i3xQDAEWE6ULSdP8sg
16423,1242,TvoP4FjrmMTSz2nWdW5x
88183,1163,SJryrLty6PbAgMQbBE4Y
79383,96,qd2WqXc64OpgO3xUrg4r
70983,1868,bS5cp8f5oH7rv6mxl595
55301,1427,x50NJk3pf86q5qakztgH
60593,1269,PABqJPyxMawzZYWaUgKA
4813,1420,frjooevn7vfpOWBIjHlP
89080,403,qaMJXOY2TjGN5SrteAFf
37505,1091,gOnhTzOrLJ06kycHgVCS
50899,1665,7p1lERbr7FB6YhjGDiXj
4208,1092,XWiUbmZoJdFPEN9NPU5g
76035,1618,d0N1JMg2yAmnLJgm55Jc
95286,340,nXWnFvdpF2znaFqKPzYn
20679,965,V8saaAdtivN0AhAqfCUC
56347,1034,Yd828Dx3Qi2CNAmDQuZ9
76064,1702,fSwRO5qjBed6F4ffJxW0
82039,1589,b9HQvBIq18DWAvKmdpdP
43154,295,m1ICuiBe0El7aWdbBAZw
79762,1852,NDhUAnNnHzs1As9D3FIx
55581,983,3BS01hRMP6dk7wUjZ4WB
64852,127,c2UyKgJIpPCg8edPm6Ic
28847,1912,OBMxgW2Ri569TNYu7P7s
7705,212,KnSd10CQ9CfiDGarjx4h
92644,279,eVj07zDFwdTzZt148qCU
68049,138,1YB5YeASbkXsJsASpro1
86235,137,97nBLpuSx8EmDODkl03R
28861,427,srbHaBGW5UdhRwn4SnFf
51866,54,lLhvvVFGcmezFvQjkE8h
67473,18,RQ8h64aGOAYc5xtboBDR
1348,1925,xdVUMT5IQYjxnYCvtY6q
68278,548,PgNlKxTfjp7G31PKwXCt
55922,385,uCUzhQILiaycmvtEMqIj
83839,134,MlqP9FBf6idzezoHQEp9
78307,633,Mbn6D9zHFdj3Vwr3BErz
6056,1534,pKyhfEWZlfUWwarMhDEp
5765,455,WqVa95oEt76aCvnlPeot
4026,975,8aBzFncTdWwg2jgrZiEy
74431,529,AmId2glObNsa2iW4QjC0
41252,867,KILcBh2Hs6st3txIHDrc
79318,500,DDbqYo4I9WR46JNN7N0z
1947,1931,RhQDeJkrUcq7vRvo2e8n
46158,578,KZIutIE2f8xcrJUXGwas
14708,1090,8kSL2dUHI2li3FwQTzco
3379,771,sdNHTabMseBQZU3IoR27
55009,1623,CsOFK94dzZ9Vm06m3Veo
77332,1343,4QKMOKtvJkIhO66sOdRu
17940,1539,O0kDSVOoyPsL20N7qaRf
48954,726,SL8934FQZOpBiZmbBTGZ
9448,661,Dzu2P13Jzs7srWeMAbIZ
60540,1881,1uGTAYeiYWXTHPEeeUDH
42749,1221,D4gdSPaIaIzWjqP47K4g
52294,1970,0evrIpBuVcmy6iazeA7l
76065,1248,nv4MY0i98RD2vWtimvQe
17593,1832,tBvYvIVY0bYJaYuEXrWz
67818,147,nZHBOjSRwXDY39FzKShR
43122,1947,CaQgqqPy4aII6JldOhDp
74653,582,Cbw48fYxifv2YHPCS0n6
98417,723,IWRranl2Ss0lzOtWIlXa
83407,889,rYxP1XJ0BKpWDQ0GEO1k
53899,222,w8vLON7E1G9AMkBvnNgr
90986,131,GJ4qCqcpaGBOPMnec5sI
2173,587,aS4ZSUoTFtkEjkgZJhIj
55339,1482,8qak6ja9qjjgJO7cxYBi
72850,1519,e9xJm1LAN62I3RJXOoN8
50203,1084,RHjD3WXDHAzttQlQOkqQ
32858,1424,U8UozZiBlcaxszz0YhmD
52051,1520,kmAGp1Qws1S1oovXGc9s
53000,1467,s2Yj6k74xTgqc1KrFTCc
80103,62,NuCv7qk8dBd8HuATJLAP
60456,1439,m4JrEyurJn8zMMgdvUEX
99815,1268,AsH9a3H9uPjQZyXSjVq9
97043,1717,BfmtzZPtMkA4ZVN3LRUf
93390,834,qfmpoNcQId75LZiMPHrq
46026,1822,86oRfXnyZnKidmcItmkh
34764,1190,425KxUeNKP1JW48B53zK
60110,307,zA5wOPVupNXi7QFAiiJZ
59591,269,Ntsx7nz5chSriIftlmQP
65721,934,Mj7OZTUM3I1xXa1hxN4h
43904,501,qjaTIb5BpakhXhkSd7p1
3728,1401,OXkQzDHLWtRcHmr97KCV
34300,1286,BvGJRSciROVGTPh9b7Yf
98813,1241,Xelwo9tWFrgaX1gZNT2n
10182,257,lq9msDJz5JEQ9iPnh6EC
17596,502,p1I3Z3M806hZ44Vl0YCQ
117,376,1yPHcgKV5dnYJtPy7WFc
69251,832,LjE9cAXgPn3wiQqPSMVc
1108,1351,jpjYp5G8k2vHOTAFX6PN
25309,509,qdlgxA684bJVTMUUaLqc
51867,1717,eSGZowgox9gbN2nQMuqT
24302,1771,3mMTk4jKxauBR2UMwuLq
67487,1346,S93oxs7vD8M3Pjo5zxgW
70619,1457,JazgKOrFKJqZV4GodY32
